exposure_1	exposure_2	exposure_3	exposure_4	exposure_5	exposure_6	exposure_7	exposure_8	exposure_9	exposure_10	exposure_11	exposure_12	exposure_13	exposure_14	exposure_15	exposure_16	exposure_17	exposure_18	exposure_19	exposure_20
-2.64300541638526	-1.82345032660679	-1.77895771044006	-1.87902237360978	-1.7505523086497	-2.74909478793532	-2.18029594547321	-0.992148884950828	-2.22810807752726	-2.29154982746042	-2.18073159977844	-1.22558238795172	-2.40244371157146	-1.25427986656582	-1.48851011337644	-1.87704117496936	-1.5703760217943	-2.44470433791263	-1.24090706697905	-2.16641160891834
-0.856857116941028	-0.626320409429257	-1.01962095252351	-0.908743283654689	-1.286483177828	-0.568397849829042	-1.51330226596664	-1.19979901360818	-1.07176607552609	-0.990362434252882	-0.0557135701195732	-1.36124173126095	-0.429071139907461	-1.72493103999738	-0.617633243339758	-0.784423421249513	-0.69376588505789	-0.783065441735698	0.562608733934701	-1.11864392938841
0.774332601260201	1.70144471040742	2.07018707857252	0.439789744826533	1.80394666779838	0.73284089681059	1.07075995153008	2.18406526390094	2.45145459384675	1.191396276434	2.12459258767907	1.79658372125154	2.04108002360572	1.22958120945735	1.4327226270712	2.16527817336149	1.20945144141082	2.15948653200511	1.74306051352753	1.86951187793145
1.26272702162229	0.805564007284054	1.72881654776045	2.17334000969515	1.2207748892276	1.79876789247965	2.16503415382308	1.06273370332592	1.96796308508352	0.543604333602532	2.00931884540687	1.80558815270605	1.95017679556549	0.712063261859661	1.15184159496104	1.40072059450733	1.99548757823737	1.09569086150517	1.39859324881811	1.55425950175905
1.29073560978884	0.564647948252024	0.228480767311899	0.689945997663434	0.359173550346898	0.779151352191198	1.35979965061718	0.368883905096598	0.480023231178289	0.276353640088254	0.575501170535297	1.49774177295185	0.909957432388982	0.151322973241644	0.386876997234312	-0.279674190454532	1.65492556341974	0.509480201581914	0.0682418397860818	1.29682136863736
1.54012239580655	0.800480345660325	1.60777618873268	1.18370598322132	0.853743881545529	1.53470710341176	1.54590070547289	0.960884681541349	1.77414300328927	0.31119579828316	0.776498846318051	1.43301487892468	1.51528139377361	0.423072867545669	1.71460818462952	2.06728446598114	1.51704713102222	1.16153169524982	0.791436467144305	1.84956629627316
-2.0300532313223	-0.90623584938794	-0.551250144133584	-0.159189983788004	-0.679226042148739	-1.38574118259936	0.0730985103381721	-0.855149784198054	-0.685750062110966	-0.683505950039291	-1.23791628428441	-0.298440973033592	-1.37639906345274	-0.719605657311317	-1.44661214949802	-0.461255273829056	-2.10092395175212	-1.04521949570495	-1.81989497619945	-2.36372631319611
-0.723621203120592	-0.699602105892963	-0.457923366022886	-1.43738431824735	-0.155009929919825	0.155875946345774	-0.766528642724807	0.315719553927161	-1.49561658864595	0.28534447061264	0.514058114516997	-0.290827956441145	-0.151194722137026	-0.908146249798056	0.325983900311946	-0.270891508795378	-0.22762959755341	0.0764928741274094	-0.0860913713523232	0.2061468596167
-0.291036454059593	-1.058833297763	-0.156056233186595	-0.879227622315247	-1.58482070290479	-1.53579027801844	-0.706750898198918	-0.0149243135489493	-1.870447314227	-0.531091261121556	-0.598223841859333	-1.68071467523781	-1.08979825807092	-1.48877154731229	-0.866130540717913	-0.981701135436563	-0.484478221253394	-0.662670757288524	-1.72312278913763	-1.26657231383995
0.525820642207178	1.63353707736078	-0.0489852032318061	0.971255926755986	0.706937278496066	1.04022255898962	2.28942708527656	1.18910057193578	0.963446339207578	1.0106272533708	-0.361871023307605	0.978610722159673	0.186726019213388	0.339697323080443	0.994668979661318	0.6450984452908	0.896277202759774	0.290199911182386	-0.341751976011596	0.658929700289053
-0.257496836220872	-0.0358002218401169	0.281714491746671	1.090489443118	0.884671986622326	-0.370169469969654	0.198322082125631	0.66779334763346	1.08395707542539	0.551584752829233	0.98376372235248	-0.521230191938946	0.377266028935697	0.0795896181368271	1.06663283789902	-0.00228128500734397	0.143968574982924	0.416174606777131	0.232931188988676	-0.442038896041156
-0.362256262978695	0.287589221530114	-0.0748816877489738	-1.08345128284401	0.275618205560975	-0.644275632037288	-0.743981353023927	-0.40059974713886	-0.361505036228608	-0.332916570572596	-1.27797502007958	-0.85248878861895	-0.589014025731252	-0.873139331474589	-1.14623751996746	-0.347497829738101	-0.615039542265253	0.985464552360847	0.187990536725177	-0.769370738569225
1.20656492727585	1.47821743212038	1.70431339864575	2.22833114124461	1.90068448522216	1.44927429573313	1.87617584212396	1.58484723197014	2.40553918055041	1.68408017393421	1.95911036292165	1.54894126199261	1.19002130345087	1.4374809001789	2.42756295066677	1.53810305476376	1.36574488692287	1.75041417333735	1.82021458243453	1.69086626732799
0.0164545565802402	0.613492832707976	0.492442470449028	0.520415593382493	1.26836817859682	-0.498726245102897	0.629381135581034	-0.636573812492953	0.441871420708041	0.145002804840988	0.188703377621958	-0.5751430237067	1.00166565431823	0.0569308124605733	1.00148774398781	-0.437659002226535	-0.00889531797687239	0.24058956487347	0.0730412920001406	-0.251790955606746
-1.27809157150823	-1.87689110650678	-1.06458141933945	-0.979549745005721	-1.32456143140988	-0.74352906252961	-1.39120993330653	-0.70481539126781	-2.03038793584467	-1.16980153339701	-1.29945346932607	-0.72680042750514	-1.12490841414352	-1.41945872379502	-1.63419822858756	-1.03513596090375	-1.4533563446545	-0.666410066494879	-1.31212599102322	-1.26290125118463
0.736828263955463	-1.02418051208347	0.063193374071599	-0.757716853949021	0.481243999096526	-0.111916761482049	-0.393988466416177	0.289714180438286	-0.5401178511932	-0.317396938206375	0.161874143580156	0.264577667565142	-0.517114096238134	-0.606485247297009	0.361096198042933	0.497787968855384	-0.853545690775256	0.0168738073800446	0.0940862260218654	-0.147233108666079
-0.968644038185985	-1.60362333218463	-1.0106007422107	-1.38210096394829	-1.01770345694702	-1.14438938718443	-1.08492121602242	-1.36434816821077	0.356332464278545	-1.34602263616175	-0.941179973167713	-0.772843914359827	-1.31729747953657	-1.37208021245289	-0.645212458764911	-1.4928117606117	-1.11722585566309	-1.17620906761918	-0.808023503030512	-1.52849931062088
-0.426750624496103	-0.740208002571005	0.614785120423579	-0.663218196134508	0.0823801796229081	0.556306800102344	-0.300361220610967	-0.291299362847177	-0.306620844354015	0.232169403230699	-0.914981738825647	-0.319801622548873	-0.183717465292276	-0.311153278930979	0.574298773829843	-0.159671875656605	0.311032690626955	0.193160051163683	0.210714726934738	0.263517732935387
0.386862391411674	-0.748667939500506	1.08413170265924	-1.1666947745891	-0.0863761957955681	-0.948695195110029	-0.701736872761724	-1.07214344586979	0.349023673770871	-0.785167258792681	-0.142100980995789	-0.888011577514278	-0.0623895839594056	-0.199711463063048	-0.804827983284121	-0.431306264417212	-0.879066709260176	-1.34448658375853	0.401997595562416	-0.0871853144657248
-1.02728061649084	-1.42638782553082	-1.13176983440921	-1.69495057485299	-1.52965745808768	-2.34567716688887	-2.08337739190709	-1.62963309147742	-1.91572666600695	-2.11611017017882	-1.06783328285273	-0.762930441438098	-1.69971360979544	-1.56566351038433	-2.20410954911645	-1.10420995776932	-1.78055758377418	-1.88957451577273	-1.55713497389162	-2.25015595718913
-0.684309688226671	0.0760092348128053	0.217067276981765	0.338927434009935	-0.317032625988339	-2.60960529069182e-05	0.372368364829887	-0.00291295944034381	0.787697553076836	0.30474893427682	0.68316679371487	0.755832264786434	0.513620400183511	0.785736599039176	-0.875804605214527	-0.193151676477725	0.277622951081656	0.115200451270869	-0.69928715511702	0.476068777254908
-0.986918593776242	-1.97562612359644	-2.45143921899092	-1.13104674211469	-1.00720286543971	-0.427277647637625	-2.5704282337927	-0.729077249595192	-2.17518343848637	-1.05103535078544	-0.858182760750354	-1.4491789142495	-2.00449159127329	-1.79255472068009	-1.31255335190281	-1.34884689699135	-2.4191979756352	-2.1447863706933	-2.64109152544523	-0.564859032730857
-0.240402181774867	0.344396936638732	0.511661773363303	0.548601770732474	0.312647119590935	1.1041327441761	0.0558954636768504	0.327542245600122	0.888358271390354	0.403276891770095	0.103102602513403	0.635982689136891	0.486787767307395	0.309722964859798	0.517226426438847	0.633256412444323	0.67196185635123	0.374302501157453	0.419529370637641	1.14790007513294
-0.813424409988228	-1.13750569241061	-1.14279649225488	-1.53001221236229	-1.17758576225634	-0.96185603912576	-1.37059917111637	-1.79181687442266	-1.39324598665856	-1.04423576085307	-0.729815241194346	-1.31558296543516	-1.70661013122966	-1.37651423842768	-1.14462560324296	-1.42391659811344	-0.108443095631826	-1.32295353289058	-0.593492974844208	-0.849273670452939
1.24004242458508	1.13128092565496	-0.25917560379117	0.653866326190845	1.16249205620966	0.31125977561017	0.812542573390242	0.781374143645768	0.487842705480564	0.0831576008408102	-0.00306387313607728	0.122048393853326	0.902856919618567	0.611345072379904	0.835070345762534	0.871203029039004	-0.360301924920542	0.403249113691044	0.233791891523137	0.474980471510253
-0.606498248732482	0.119994986802092	-0.351475978627038	-0.689940981018858	-1.36249142581835	-0.993827704861274	-1.35450800695666	-0.770147124548353	-0.645631611536146	-0.993934236461284	-0.541053585542501	-0.649879302480155	-0.215064650574958	0.602683829115472	-0.375166429006194	-0.480563099432798	-0.672955610404789	-0.127712226260649	-1.06963034594039	-0.31209291109608
-0.409477777048647	-0.296149373116738	-0.872059915121039	-1.07974107098665	-0.398419468178101	-0.907772926656478	-0.764423399007785	-0.418451440486487	-0.238864423473273	-0.742186449213331	-0.49209096914636	0.143683549931606	0.221976010726161	0.147087593792131	0.440455736289396	-0.270987340418579	0.202131755641841	-0.325091289037549	-0.833611941368969	-0.694307449092184
-0.0448284790683537	-0.715091735575865	-0.868528111656972	-0.808381466729275	-0.55306080158688	-0.419199282341507	-0.487438562754332	0.170345624343024	-0.495924491785691	-0.133456288720283	-0.420093934773358	0.362722541642592	-0.272992728319363	-0.396422295279532	-0.396116099922744	0.206952069323147	-0.57482036223278	-0.911914118468298	-1.18808188561355	0.280550139473975
-0.317272964234766	0.198640850639721	0.278495212463987	0.505271733370805	0.40934976130715	-0.504798387786404	-0.0324032107056651	0.183839634071663	0.168378627215092	0.430018621421235	0.611775016031308	-0.160168860530267	0.47912674861058	0.267959115009322	0.446111911258975	0.098599672943838	-0.059158274553551	-0.0664075966318691	0.376511041602593	0.371637085223083
2.07461125265694	-0.0437534487424774	1.03420675894769	0.483755881039275	1.02052733864643	0.684928827768392	0.514664390707508	0.45583180685798	0.458628124114207	-0.604839680940555	-0.312745000578871	-0.274709281447193	0.460215336484281	0.405956146625201	-0.440898429605576	-0.506274506647369	0.0412545767534654	0.27595663847776	0.890502286738275	0.764666693719925
1.71598602074588	0.522133340538537	1.40043650455385	0.436871744655224	1.64456165423657	0.578168415686632	1.32043152007138	1.26943534229427	1.22430960238126	0.749456837646217	0.552557151963464	1.09798001750765	1.13429076726466	0.951479677397127	1.17120263493744	0.597248165652266	0.604010270395592	0.521166496116903	0.0156706084775134	0.836778780887272
0.580602959363138	0.633354397419322	-0.116752583059497	1.18811023541297	0.555910182775557	0.180070081048382	0.733209468443437	0.334043160867974	0.0585597214460847	0.534934227732878	0.719859068018203	0.155979053307675	0.35462763183702	0.329625044232298	0.263798197705256	0.142378350548232	0.533281778333951	-0.3086109813625	0.0122698616608107	0.539304915328695
0.611759918691188	1.22256105690607	1.13204534175696	0.134504255101903	0.803343997760703	0.82454507895614	0.5172880083209	0.822269503385768	-0.068070664574658	0.976404446246108	0.836186221383644	0.583464228125823	0.0336564561482012	0.2576403689871	0.359850939932822	0.489551803245599	0.45243932106076	0.612801209468568	1.3434993609409	0.974158544730659
0.200612452671646	-0.643027749046221	-0.479057117971106	-0.0315736027431188	0.554772397612381	0.162959975436186	0.463926473859288	-0.348161930836528	0.158636098692278	-0.701594551734737	-0.740037614809137	-0.132728437347077	-0.386797132558967	0.651415670309222	0.0558782675769901	-0.0925918836677235	0.151751933339593	-0.662791797822226	1.58170386544089	0.315127657835138
-0.0792462718013724	0.104273229816121	0.446716013989918	-0.465772340269284	0.0263810670222273	-1.16647696397281	-1.03978331291386	0.656052716268067	-0.0441738944293724	0.328941902794113	0.0359377268259178	0.0273713163483979	-0.782229862817246	-0.47125603891032	-0.31946489851148	-0.00368686908568873	-0.178092755356773	-0.661996578999055	-0.102636009836527	-0.0310842484925752
-0.518630373192642	-0.504802941525095	-0.760023770302135	-1.11030190648631	-1.35577247399165	-1.18241918781953	-0.936765261024465	-0.695679074148476	-1.75539144575822	-0.56779536924593	-0.647268469300471	-1.28067243554121	-1.15154936693017	-1.16797061131388	-0.840549931785243	-0.968048948302789	-0.440743863904426	-1.03333028041776	-0.615470984949467	-0.476392631214246
1.51779588665995	-0.377812842596711	0.237878385589645	0.453244353154717	0.897099950951444	0.529009830074556	-0.312702227057133	0.891941818947999	-0.252577848377756	-0.207124937773594	-0.17329426619661	0.921236011750265	0.651730125479662	1.21945731118387	0.124176206045997	0.216250651079231	-0.0345659565999272	0.836796605002602	1.43714776538558	0.493810687869757
0.852689761002219	1.53857558635929	0.520847266587942	1.24132145986483	1.38410083858939	0.430234411555924	0.65884608052722	1.2117786015284	0.536741422847265	0.0661101301035685	1.50962085030978	0.654965130158012	1.1801923472656	1.25756908722885	1.44596145297419	1.1028151000809	1.07628087512445	0.930461629133214	1.27651967668959	1.09956155018008
-0.397018446484507	0.358814843534917	-1.00407468620377	0.0569841274951713	-0.480654749622213	0.602364465415831	0.291709307675033	1.181331479806	0.773248329022041	-0.0478212404294038	-0.659277690819921	-0.0933958124753421	0.115378532632766	-0.349182585778014	-0.487752457955041	0.559998994097769	0.191866126593653	0.222055383510221	-0.153339891892735	-0.18314312656495
-0.043922081586737	-0.138130643848308	-0.0662903067043317	0.12764279517752	0.131704222084815	0.0892186885501969	-0.134472556440146	0.222952265068508	0.0339806278002797	1.01437886666465	0.265687886071994	0.0630316110671411	0.624026431738825	0.798791072329577	0.168327389297826	-0.661873974284641	-0.598963899671243	0.660917101567512	0.770795805014627	0.244433938303136
2.2134995545423	2.34389488663326	2.50025070409943	1.79298100925492	2.29329934445067	1.03842322700423	1.88124287546751	1.97673630425088	3.23612676472448	3.0038024371667	1.947001203032	1.65942791675348	2.06549378493256	1.94645193568752	1.81548380527363	3.18636290340086	1.41484992142901	1.59996254618893	1.5565373383311	2.19233948650354
1.34370446775473	0.659522968477045	0.847063388325105	1.73517809216948	1.34500725890317	0.976050350241787	1.06121635298205	1.20990777618689	1.11179422282098	-0.239641135283577	1.43732664731714	1.13439758567539	1.3540963972113	0.522506983672718	0.232987390476902	1.14151800285495	1.03955508325977	1.10478868892994	0.771956489240272	1.05514743040677
0.39095226618598	0.333262500062881	0.103036843794181	1.86033551992397	1.18701072749158	1.62677485093007	1.71943222126343	0.421144504427972	-0.200528021014642	0.108468116817045	-0.0327963894767199	0.161736081025587	0.714606301322318	1.10092395267947	-0.0577351502938718	0.234585287122437	0.597389300322528	-0.0263315530276947	0.0610377845903003	0.342600140365254
-0.767488985529421	-0.828584377144914	-1.34301028213399	-0.522916014957332	-1.18799213693849	-0.76387705795562	-1.45260983462088	-1.32644623913638	-0.623970122558412	-1.23068424407374	-1.24441629522454	-1.84617552719529	-0.441062035981958	-0.601624382513319	-1.71192779921061	-0.607554116648505	-1.17793929411937	-1.65630203716539	-1.19778157048734	-0.835563815855665
-1.14464960251693	-0.815461199253847	-1.12174161131209	0.0681704971129785	-1.0907814766811	-0.144749109495664	-0.695611516246069	-1.01996997678741	-0.591396077739589	-1.45689518143065	-0.552252533490245	0.0980704755630026	-0.707401627626776	0.21417091234705	-0.490473030138214	0.197387721481732	-0.156163355045909	0.138665191790182	0.245810702242133	0.13097604951367
0.411265417798571	-0.497384565248174	0.120590732635825	0.0710551936415286	0.0129270768045399	0.0409177936576983	-0.0468101515041754	-0.219266019509661	0.676459468049	0.0218603606444656	-1.07418638510075	-0.113596576752702	0.127157566169479	-0.0526861192832002	-1.01689942544995	0.393532962904048	-0.271011949352774	-0.661586398209897	0.177327310291012	0.169396450774074
-0.150602499368273	0.32653858673662	0.874505249933521	1.02782610329929	1.56415796408283	0.170227806961475	0.457217478081899	0.856506667963233	0.801953408811629	0.356056510077218	1.27109981343972	1.17220388420186	0.190519397524856	-0.0901268661270315	-0.241781263205326	0.619840035981161	1.2489474828251	0.742175185303767	0.50771712286901	-0.0754970197268827
1.26774557774945	0.75544742397182	0.678361034341717	0.262058650951655	0.819510802961605	1.58437039864091	1.70582629134202	0.324795160237147	0.367227287365654	0.596475309590262	1.0023814547552	0.810160723535059	0.733528607233942	0.37066835389568	0.629227402828297	0.140329548862767	1.79207310284817	1.43884834843681	0.849396624859913	0.558586865836306
-1.20363455394196	-0.719764098770282	-0.394600422590621	-0.399702585528071	-0.459445005092946	-0.25110057352945	-0.477755956974041	-0.737910423862842	-1.53975008729329	-0.564222714227201	-0.0118768550732863	-0.0680884625198281	-0.553025692941381	-1.21472961468047	-0.313983218970879	-1.096468045032	-1.03878294316369	-0.869404548583995	-0.226308311759481	-0.0819780084714424
1.14583132798077	0.666428436829644	0.710777086046131	-0.0572201975195505	0.737248248142325	1.43391462820059	1.33768900034614	1.00383648059113	0.513658640096066	0.651934796509053	0.883186708846265	0.761805025063346	0.758899261198866	0.514224087245516	0.824985508963347	0.991910635004658	0.82208466555158	1.56354600517258	0.949869878856715	0.771589873139994
